inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,二级分类,性别,年级,类型,借阅月份,是否学期内,交互权重,DEPT,dept_book_preference,dept_cat1_preference
59440,943,33074,2020-10-26 11:14:22,2020-11-25 11:14:22,2020-11-10 11:14:22,1,辞世之路:美国的临终医助:an exploration of dying in America,(美) 安 · 诺伊曼著,生活 · 读书 · 新知三联书店, 北美洲,F,20,硕士,10,1,1.2,人文学院,0.9999999900000002,0.39006709339061457
90099,976,50513,2023-11-26 14:14:02,2023-12-26 14:14:02,,0,卡尔曼滤波理论与实践:MATLAB版,"(美) Mohinder S. Grewal, Angus P. Andrews著",电子工业出版社,通信理论,M,21,硕士,11,1,1.0,信息科学与工程学院,0.7499999981250001,0.2571626617369289
54597,537,38061,2024-05-25 21:43:44,2024-06-24 21:43:44,,0,明朝那些事儿.增补版,当年明月著,北京联合出版公司,南宋（1127~1279年）,F,21,本科,5,1,1.0,化学化工学院,0.05882352937716263,0.05534779356727489
63222,366,35306,2022-02-15 17:51:44,2022-03-17 17:51:44,,0,护生画集,丰子恺画,龙门书局,各种画：按用途分,M,20,本科,2,1,1.0,艺术学院,0.9999999900000002,0.3820243181065034
81721,333,53770,2022-02-12 19:51:11,2022-03-14 19:51:11,2022-03-04 19:51:11,2,C++ Primer Plus中文版,(美) Stephen Prata著,人民邮电出版社,程序语言、算法语言,M,20,本科,2,1,1.4,信息科学与工程学院,0.18181818165289254,0.2571626617369289
28708,791,34178,2021-05-14 18:48:00,2021-06-13 18:48:00,,0,中国美术史中的语图关系研究,李彦锋著,人民出版社,方针政策及其阐述,F,18,硕士,5,1,1.0,艺术学院,0.9999999966666667,0.3820243181065034
94822,607,53285,2023-08-07 13:27:05,2023-09-06 13:27:05,,0,算法与数据结构:Java语言描述,陈媛 ... [等] 编著,清华大学出版社,程序设计、软件工程,M,22,本科,8,0,1.0,自动化学院,0.9999999900000002,0.3776223776206172
8,1009,44902,2023-05-15 14:35:48,2023-06-14 14:35:48,,0,大学物理学.第3版,主编余虹,科学出版社,物理学,M,21,硕士,5,1,1.0,人文学院,0.9999999900000002,0.013110202822539437
16983,1331,9926,2023-03-12 14:15:52,2023-04-11 14:15:52,,0,一般法理学:以法律与社会的关系为视角,(美) 布赖恩·Z. 塔玛纳哈著,中国政法大学出版社,法的理论,F,20,博士,3,1,1.0,法学院,0.9999999900000002,0.5291728212693332
52539,1000,30448,2021-12-21 10:13:55,2022-01-20 10:13:55,,0,The Iliad /,Homer,"Penguin,", 南欧（东南欧、西南欧）,M,21,硕士,12,1,1.0,外国语学院,0.9999999900000002,0.4662661737501559
55260,1037,30649,2024-11-27 10:23:35,2024-12-27 10:23:35,2024-12-12 10:23:35,1,美丽新世界,(英)阿道司·赫胥黎著,九州出版社, 英国,F,22,硕士,11,1,1.2,能源与环境学院,0.09090909089990817,0.4103400093143681
35760,311,21751,2023-04-11 12:32:50,2023-05-11 12:32:50,,0,泥淖之子:现代诗歌从浪漫主义到先锋派,(墨) 奥克塔维奥·帕斯著,广西人民出版社,作品评论和研究,M,20,本科,4,1,1.0,人文学院,0.9999999975,0.39006709339061457
6081,337,3294,2022-03-15 08:15:00,2022-04-14 08:15:00,2022-03-30 08:15:00,1,爱的艺术,(美) 艾里希·弗洛姆著,上海译文出版社,伦理学(道德哲学),M,20,本科,3,1,1.2,经济管理学院,0.1707317072754313,0.05674418604642365
53531,796,30912,2021-01-10 16:11:18,2021-02-09 16:11:18,,0,落日的余晖:重思19世纪英国诗学与美学,王柯平著,陕西人民出版社, 英国,M,18,硕士,1,1,1.0,艺术学院,0.9999999900000002,0.1912586263552559
38520,87,24181,2021-12-05 17:06:06,2022-01-04 17:06:06,,0,丁玲 女性小说,黄会林编,上海文艺出版社,现代作品（1919~1949年）,F,18,本科,12,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
94353,68,32169,2021-11-18 11:13:20,2021-12-18 11:13:20,,0,了不起的盖茨比,(美) F·S·菲茨杰拉德著,上海译文出版社, 北美洲,F,18,本科,11,1,1.0,数学学院,0.07692307691650231,0.22332706261697574
13000,284,7400,2021-07-17 19:08:24,2021-08-16 19:08:24,,0,组织文化与领导力,"埃德加·沙因, 彼得·沙因著",中国人民大学出版社,管理组织学,F,20,本科,7,1,1.0,人文学院,0.9999999900000002,0.06693915323508372
76716,199,4936,2021-06-15 16:52:13,2021-07-15 16:52:13,,0,我们时代的神经症人格,(美国) 卡伦·霍妮著,译林出版社,变态心理学、病态心理学、超意识心理学,F,19,本科,6,1,1.0,物理学院,0.013513513511687364,0.02485143165842868
60309,964,33471,2021-10-25 18:04:30,2021-11-24 18:04:30,,0,中国艺术心灵,王一川著,中国大百科全书出版社,艺术理论,F,20,硕士,10,1,1.0,艺术学院,0.9999999900000002,0.3820243181065034
65154,1286,40282,2021-01-17 21:38:41,2021-02-16 21:38:41,2021-02-06 21:38:41,2,汉画像艺术概论,顾颖著,文化艺术出版社,美术考古,F,19,博士,1,1,1.4,艺术学院,0.9999999900000002,0.09546500164295849
94248,296,52930,2021-06-28 21:30:33,2021-07-28 21:30:33,2021-07-18 21:30:33,2,Python编程从入门到精通,叶维忠编著,人民邮电出版社,程序设计、软件工程,M,20,本科,6,1,1.4,经济管理学院,0.4999999975,0.09751937984481004
94674,835,53200,2020-08-30 17:57:09,2020-09-29 17:57:09,2020-09-14 17:57:09,1,Python 3标准库,(美) 道格·赫尔曼著,机械工业出版社,程序设计、软件工程,M,19,硕士,8,0,1.2,自动化学院,0.9999999900000002,0.3776223776206172
74361,307,42254,2021-04-10 17:03:42,2021-05-10 17:03:42,2021-04-25 17:03:42,1,离散数学及其应用,(美) 肯尼思·H. 罗森著,机械工业出版社,离散数学,M,20,本科,4,1,1.2,计算机科学与工程学院,0.21428571413265304,0.09108159392731764
29999,1299,18431,2020-10-19 09:58:57,2020-11-18 09:58:57,,0,西方大学理念在近代中国的传入与影响,张雁著,浙江大学出版社,世界各国高等教育概况,M,19,博士,10,1,1.0,法学院,0.9999999900000002,0.026772525849285873
55297,1140,30740,2024-09-13 11:04:05,2024-10-13 11:04:05,,0,爱玛,(英) 简·奥斯丁著,译林出版社, 英国,F,23,硕士,9,1,1.0,能源与环境学院,0.9999999900000002,0.4103400093143681
432,263,219,2021-08-16 20:46:36,2021-09-15 20:46:36,,0,《共产党宣言》导读,"艾四林, 曲伟杰编著",中国民主法制出版社,马克思、恩格斯著作的学习和研究,M,19,本科,8,0,1.0,电子科学与工程学院,0.9999999900000002,0.00884642604384697
49984,819,29399,2022-05-07 19:38:44,2022-06-06 19:38:44,,0,武士,(日) 远藤周作著,浙江文艺出版社, 日本,M,19,硕士,5,1,1.0,信息科学与工程学院,0.3333333322222222,0.35027726432451417
83188,241,6135,2022-11-25 20:52:34,2022-12-25 20:52:34,,0,乡土中国,费孝通著,上海人民出版社,社会结构和社会关系,M,19,本科,11,1,1.0,信息科学与工程学院,0.05263157894182826,0.02241219963026245
4596,815,29756,2020-10-14 20:27:54,2020-11-13 20:27:54,2020-10-29 20:27:54,1,罪与罚,(俄) 陀思妥耶夫斯基著,外文出版社, 东欧、中欧,M,19,硕士,10,1,1.2,能源与环境学院,0.08653846153014054,0.4103400093143681
99785,1045,56323,2023-08-23 21:15:44,2023-09-22 21:15:44,,0,小狗钱钱:让孩子和家长共同成长的金融读物,(德) 博多·舍费尔著,四川少年儿童出版社,工业技术,M,22,硕士,8,0,1.0,信息科学与工程学院,0.6666666644444444,0.2571626617369289
1973,875,1159,2021-10-30 21:00:12,2021-11-29 21:00:12,,0,先秦儒家思想八讲,韩先虎著,上海交通大学出版社,儒家,F,19,硕士,10,1,1.0,人文学院,0.9999999900000002,0.2005089843447208
5888,954,3257,2020-11-11 12:14:12,2020-12-11 12:14:12,,0,总体与无限:论外在性:Essai sur l'Extériorité,(法) 伊曼努尔·列维纳斯著,北京大学出版社,逻辑学(论理学),F,20,硕士,11,1,1.0,艺术学院,0.9999999900000002,0.09579362471229741
73463,712,41768,2023-09-19 21:47:31,2023-10-19 21:47:31,2023-10-04 21:47:31,1,高等代数辅导与习题解答 (北大·第五版),"王萼芳, 石生明著",高等教育出版社,代数、数论、组合理论,M,23,本科,9,1,1.2,数学学院,0.6249999992187499,0.4724536414929523
56432,676,30220,2024-03-06 20:22:01,2024-04-05 20:22:01,2024-03-21 20:22:01,1,一个陌生女人的来信,(奥地利) 斯·茨威格著,人民文学出版社, 非洲文学,F,23,本科,3,1,1.2,人文学院,0.18811881186256252,0.39006709339061457
6320,871,3531,2020-11-22 16:58:05,2020-12-22 16:58:05,2020-12-07 16:58:05,1,现代科技与伦理互动论,潘建红著,人民出版社,伦理学(道德哲学),F,19,硕士,11,1,1.2,人文学院,0.9999999900000002,0.2005089843447208
71631,1088,40952,2023-12-19 21:59:27,2024-01-18 21:59:27,,0,于是一片光明:1543-1957人类科学探索四百年,汪有著,清华大学出版社,自然科学史,F,22,硕士,12,1,1.0,经济管理学院,0.9999999900000002,0.003720930232552371
67769,622,38305,2023-09-30 21:46:44,2023-10-30 21:46:44,2023-10-15 21:46:44,1,中华人民共和国简史,本书编写组编,人民出版社,中华人民共和国时期（1949年~）,M,22,本科,9,1,1.2,电气工程学院,0.249999999375,0.0510570402869922
85310,852,47863,2022-02-25 18:21:52,2022-03-27 18:21:52,,0,Virtual.Lab Acoustics声学仿真计算从入门到精通,"詹福良, 徐俊伟编著",西北工业大学出版社,振动和噪声的控制及其利用,M,19,硕士,2,1,1.0,电气工程学院,0.4999999975,0.321499800557154
51524,236,30082,2020-10-09 13:04:18,2020-11-08 13:04:18,2020-10-29 13:04:18,2,尼采诗选,钱春绮译,漓江出版社, 东欧、中欧,M,19,本科,10,1,1.4,土木工程学院,0.9999999900000002,0.2919093851126388
98454,535,55347,2024-10-05 10:49:39,2024-11-04 10:49:39,,0,PyTorch自然语言处理入门与实战,"孙小文, 王薪宇, 杨谈著",人民邮电出版社,信息处理（信息加工）,M,21,本科,10,1,1.0,外国语学院,0.4999999975,0.03743068391849616
76269,541,43344,2023-08-22 16:45:28,2023-09-21 16:45:28,,0,概率论导论:翻译版,"(美) 约瑟夫·K. 布利茨斯坦, 杰西卡·黄著",机械工业出版社,概率论（几率论、或然率论）,M,21,本科,8,0,1.0,数学学院,0.09090909082644627,0.4724536414929523
65958,223,16359,2021-04-11 18:14:15,2021-05-11 18:14:15,2021-04-26 18:14:15,1,货币数量、利率调控与政策转型,"伍戈, 李斌著",中国金融出版社,货币理论,F,19,本科,4,1,1.2,人文学院,0.1999999996,0.03393228965833737
75759,404,42724,2022-04-04 20:39:25,2022-05-04 20:39:25,2022-04-24 20:39:25,2,实变函数论专题梳理与解读,主编徐新亚,同济大学出版社,函数论,M,20,本科,4,1,1.4,数学学院,0.9999999900000002,0.4724536414929523
14517,339,7392,2022-09-05 10:34:51,2022-10-05 10:34:51,2022-09-25 10:34:51,2,组织社会学.第4版,于显洋著,中国人民大学出版社,管理组织学,F,20,本科,9,1,1.4,人文学院,0.999999995,0.06693915323508372
79889,1445,44587,2024-10-21 19:59:29,2024-11-20 19:59:29,2024-11-05 19:59:29,1,断裂力学,张晓敏 ... [等] 编著,清华大学出版社,强度理论,M,24,博士,10,1,1.2,土木工程学院,0.9999999966666667,0.14563106796085085
88858,159,24184,2020-12-15 20:52:55,2021-01-14 20:52:55,2020-12-30 20:52:55,1,四世同堂,老舍著,现代出版社,现代作品（1919~1949年）,M,19,本科,12,1,1.2,信息科学与工程学院,0.07575757574609734,0.35027726432451417
100998,18,22465,2020-11-03 21:43:34,2020-12-03 21:43:34,2020-11-23 21:43:34,2,毛泽东批阅古典诗词曲赋全编,毕桂发主编,中国工人出版社,各体文学评论和研究,M,18,本科,11,1,1.4,土木工程学院,0.999999995,0.2919093851126388
69433,1385,39463,2022-10-21 18:54:23,2022-11-20 18:54:23,2022-11-10 18:54:23,2,曾国藩智慧书,曾国藩著,湖南人民出版社,社会政治人物,F,22,博士,10,1,1.4,土木工程学院,0.9999999900000002,0.049838187702157845
26379,103,15880,2020-11-05 19:11:41,2020-12-05 19:11:41,,0,区块链技术原理及应用,"熊健, 刘乔编著",合肥工业大学出版社,经纪人,M,18,本科,11,1,1.0,经济管理学院,0.999999995,0.23550387596862712
10543,604,6066,2024-12-06 21:58:33,2025-01-05 21:58:33,,0,西方社会学理论,"黎民, 张小山主编",华中科技大学出版社,社会学,F,22,本科,12,1,1.0,人文学院,0.8749999989062499,0.06693915323508372
102402,1032,58185,2023-08-22 17:11:24,2023-09-21 17:11:24,2023-09-06 17:11:24,1,海洋塑料:一个入侵物种,"(葡) 安娜·佩戈, 伊莎贝尔·米尼奥丝·马丁斯著",浙江教育出版社,环境海洋学,F,22,硕士,8,0,1.2,能源与环境学院,0.999999995,0.014671634839276498
13119,695,7448,2024-09-20 15:36:05,2024-10-20 15:36:05,,0,吾国与吾民,林语堂著,湖南文艺出版社,民族性、民族心理,M,23,本科,9,1,1.0,人文学院,0.5999999988,0.06693915323508372
170,578,41,2022-04-26 12:39:07,2022-05-26 12:39:07,,0,毛泽东选集.第2版,毛泽东著,人民出版社,选集、文集,M,21,本科,4,1,1.0,经济管理学院,0.19999999986666667,0.006356589147276967
20206,425,11871,2021-08-06 21:37:12,2021-09-05 21:37:12,,0,中华人民共和国民法典:实用版,中国法制出版社[编],中国法制出版社,婚姻法,F,20,本科,8,0,1.0,经济管理学院,0.9999999900000002,0.03457364341079911
91415,1369,51398,2024-06-21 15:56:47,2024-07-21 15:56:47,2024-07-06 15:56:47,1,人工智能技术及应用,"主编龙草芳, 肖衡, 梁志勇",清华大学出版社,人工智能理论,F,22,博士,6,1,1.2,经济管理学院,0.4999999975,0.09751937984481004
22488,215,13364,2023-02-23 10:26:07,2023-03-25 10:26:07,2023-03-15 10:26:07,2,经济学基础,(美) 曼昆著,北京大学出版社,政治经济学,M,19,本科,2,1,1.4,机械工程学院,0.07692307686390532,0.026836158192014587
5902,276,3263,2021-08-27 17:53:28,2021-09-26 17:53:28,2021-09-16 17:53:28,2,小逻辑:节选本,黑格尔,商务印书馆,辩证逻辑,M,19,本科,8,0,1.4,能源与环境学院,0.249999999375,0.06101537028397528
37507,331,23609,2022-05-18 18:42:53,2022-06-17 18:42:53,,0,刘禹锡集,梁守中导读,凤凰出版社,古代至近代作品（~1919年）,F,20,本科,5,1,1.0,信息科学与工程学院,0.3333333322222222,0.35027726432451417
87267,516,49015,2024-02-20 16:09:45,2024-03-21 16:09:45,,0,微机电系统基础,(美) Chang Liu著,机械工业出版社,微电机,M,21,本科,2,1,1.0,电子科学与工程学院,0.5454545449586776,0.31316348195218274
57269,124,32225,2020-10-19 14:17:40,2020-11-18 14:17:40,,0,汤姆叔叔的小屋,(美国) 斯托夫人著,译林出版社, 北美洲,M,18,本科,10,1,1.0,自动化学院,0.4999999975,0.2270396270385686
29622,1299,7895,2022-04-27 11:41:09,2022-05-27 11:41:09,,0,对民主之恨,(法) 雅克·朗西埃著,中央编译出版社,民主、人权、民权,M,19,博士,4,1,1.0,法学院,0.4999999975,0.5291728212693332
20769,1380,13,2023-02-28 21:34:31,2023-03-30 21:34:31,,0,共产党宣言,"马克思, 恩格斯",人民出版社,革命风暴的高涨与低落时期(1848-1863年),M,22,博士,2,1,1.0,法学院,0.12499999998579546,0.005723781388468014
88021,198,49472,2022-05-16 16:09:08,2022-06-15 16:09:08,,0,光电子技术基础,朱京平编著,科学出版社,光电子技术、激光技术,M,19,本科,5,1,1.0,能源与环境学院,0.4999999975,0.19771774569120235
48231,401,48749,2023-02-21 11:58:32,2023-03-23 11:58:32,2023-03-13 11:58:32,2,电路基础,主编黄学良,机械工业出版社,电路理论,M,20,本科,2,1,1.4,计算机科学与工程学院,0.3333333322222222,0.24098671726602794
73126,775,37114,2021-05-02 18:35:09,2021-06-01 18:35:09,,0,枪炮、病菌与钢铁:人类社会的命运,(美) 贾雷德·戴蒙德著,上海译文出版社,社会发展理论,M,18,硕士,5,1,1.0,经济管理学院,0.18749999997070316,0.04976744186038796
9246,920,5161,2021-06-17 19:22:13,2021-07-17 19:22:13,2021-07-02 19:22:13,1,大概率思维:人生赢家都是概率赢家,(美) 马恺文著,江西人民出版社,个性心理学、人格心理学,M,20,硕士,6,1,1.2,经济管理学院,0.7999999984,0.05674418604642365
18187,1274,10595,2020-05-25 16:29:46,2020-06-24 16:29:46,,0,刑事政策哲学解读,刘远著,中国人民公安大学出版社,刑法,M,18,博士,5,1,1.0,法学院,0.9999999900000002,0.5291728212693332
95774,360,53683,2021-01-02 19:28:53,2021-02-01 19:28:53,2021-01-22 19:28:53,2,C++入门经典,(美) Walter Savitch著,清华大学出版社,程序语言、算法语言,M,20,本科,1,1,1.4,自动化学院,0.49999999875,0.3776223776206172
23980,847,14233,2021-08-22 11:10:15,2021-09-21 11:10:15,2021-09-11 11:10:15,2,解读苏南,温铁军等著,苏州大学出版社,地方经济,F,19,硕士,8,0,1.4,经济管理学院,0.4999999975,0.23550387596862712
87484,175,30751,2021-11-22 16:11:21,2021-12-22 16:11:21,2021-12-07 16:11:21,1,刀锋,(英) 毛姆著,上海译文出版社, 英国,F,19,本科,11,1,1.2,电气工程学院,0.030612244894835487,0.32668528121130164
85680,1310,30649,2020-11-27 19:06:29,2020-12-27 19:06:29,2020-12-12 19:06:29,1,美丽新世界,(英)阿道司·赫胥黎著,九州出版社, 英国,M,19,博士,11,1,1.2,能源与环境学院,0.09090909089990817,0.4103400093143681
67267,207,38074,2023-02-27 21:19:56,2023-03-29 21:19:56,2023-03-14 21:19:56,1,明末农民战争史,顾诚著,光明日报出版社,南宋（1127~1279年）,M,19,本科,2,1,1.2,物理学院,0.4999999975,0.02323068611548768
70813,1228,40393,2023-11-09 20:33:09,2023-12-09 20:33:09,,0,中国艺术民俗学,"张士闪, 耿波著",山东人民出版社,中国风俗习惯,F,23,硕士,11,1,1.0,艺术学院,0.9999999900000002,0.09546500164295849
13257,469,24672,2023-09-20 15:15:58,2023-10-20 15:15:58,,0,生死疲劳,莫言著,上海文艺出版社,当代作品（1949年~）,F,21,本科,9,1,1.0,人文学院,0.2087912087682647,0.39006709339061457
84639,1106,47419,2023-09-17 08:46:06,2023-10-17 08:46:06,2023-10-02 08:46:06,1,科研论文配图设计与制作一本通,罗磊编著,化学工业出版社,绘图法、描图法,M,22,硕士,9,1,1.2,化学化工学院,0.9999999900000002,0.17801047120285707
95632,176,32244,2020-09-18 18:46:18,2020-10-18 18:46:18,,0,永恒的终结:关于时间旅行的终极奥秘和恢宏构想,(美) 艾萨克·阿西莫夫,江苏文艺出版社, 北美洲,M,19,本科,9,1,1.0,计算机科学与工程学院,0.11111111106995884,0.4067046173282309
10884,296,6204,2023-12-27 17:45:22,2024-01-26 17:45:22,2024-01-16 17:45:22,2,成为公关高手:我在奥美、联想、美团的15年公关经验总结,吴加录著,机械工业出版社,社会结构和社会关系,M,20,本科,12,1,1.4,经济管理学院,0.9999999900000002,0.06031007751928634
36780,266,23183,2021-07-19 17:27:47,2021-08-18 17:27:47,,0,鲁迅的乡土世界,杨剑龙著,安徽大学出版社,鲁迅著作及研究,F,19,本科,7,1,1.0,人文学院,0.9999999900000002,0.39006709339061457
