inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数,题名,作者,出版社,一级分类,二级分类,性别,DEPT,年级,类型
51199,1210,29808,2024-12-21 16:51:58,2025-01-20 16:51:58,,0,大师和玛格丽特,(苏联) 布尔加科夫著,人民文学出版社,文学, 东欧、中欧,M,法学院,23,硕士
65321,1221,36794,2024-09-06 15:15:43,2024-10-06 15:15:43,,0,电影与文学改编,"(法) 莫尼克·卡尔科-马赛尔,　让那-玛丽·克莱尔著",文化艺术出版社,艺术,电影、电视艺术创作方法,F,艺术学院,23,硕士
29585,1299,18141,2021-01-04 21:34:38,2021-02-03 21:34:38,,0,未来教育重塑研究,尚俊杰著,华东师范大学出版社,文化科学、教育、体育,教育改革与发展,M,法学院,19,博士
40026,163,25009,2022-09-30 21:25:20,2022-10-30 21:25:20,,0,聚红厅评佚红楼梦,李芹雪著,知识产权出版社有限责任公司,文学,当代作品（1949年~）,F,人文学院,19,本科
13350,1173,7597,2024-06-30 20:44:42,2024-07-30 20:44:42,2024-07-15 20:44:42,1,无政府主义人类学碎片,(美) 大卫·格雷伯著,广西师范大学出版社,政治、法律,政治理论,M,电子科学与工程学院,23,硕士
66607,415,37622,2022-09-07 12:34:33,2022-10-07 12:34:33,2022-09-22 12:34:33,1,中华史纲,蔡美彪著,社会科学文献出版社,历史、地理,史料,F,经济管理学院,20,本科
76145,329,42875,2022-03-02 21:56:50,2022-04-01 21:56:50,,0,变分法基础.第2版,老大中著,国防工业出版社,数理科学和化学,变分法,M,物理学院,20,本科
60453,883,33561,2020-10-27 18:17:40,2020-11-26 18:17:40,2020-11-11 18:17:40,1,艺术与文化.第2版,(美) 克莱门特·格林伯格著,广西师范大学出版社,艺术,艺术评论、欣赏,F,艺术学院,19,硕士
47143,79,28379,2020-08-30 20:56:50,2020-09-29 20:56:50,,0,黄昏清兵卫,(日) 藤泽周平著,新星出版社,文学, 日本,M,能源与环境学院,18,本科
82957,199,24357,2021-04-03 11:02:17,2021-05-03 11:02:17,2021-04-18 11:02:17,1,檀香刑,莫言作品,浙江文艺出版社,文学,当代作品（1949年~）,F,物理学院,19,本科
57744,225,32443,2021-07-06 12:25:34,2021-08-05 12:25:34,,0,廊桥遗梦,(美) 罗伯特·詹姆斯·沃勒著,译林出版社,文学, 北美洲,M,土木工程学院,19,本科
12981,797,7389,2020-10-30 21:41:30,2020-11-29 21:41:30,,0,绩效构建:提升组织绩效的科学与艺术:the art and science of improving organizations,"(美) 罗杰·爱迪生, 卡罗·海格, 林恩·卡尼著",电子工业出版社,社会科学总论,管理组织学,F,艺术学院,18,硕士
89275,554,28425,2022-11-21 14:01:52,2022-12-21 14:01:52,,0,金阁寺,三岛由纪夫,上海译文出版社,文学, 日本,F,电子科学与工程学院,21,本科
36869,828,23218,2021-01-10 15:05:21,2021-02-09 15:05:21,,0,《呐喊》解读:解读文字来自于教师的思考和课堂教学指导的实践,苏建忠主编,九州出版社,文学,鲁迅著作及研究,M,电子科学与工程学院,19,硕士
49110,642,28627,2022-12-14 16:06:16,2023-01-13 16:06:16,,0,嫌疑人X的献身,(日) 东野圭吾著,南海出版公司,文学, 日本,M,电子科学与工程学院,22,本科
60164,1221,33407,2024-09-06 16:49:26,2024-10-06 16:49:26,,0,艺术符号学:艺术形式的意义分析.第2版,赵毅衡著,四川大学出版社有限责任公司,艺术,艺术理论,F,艺术学院,23,硕士
93273,1174,24357,2024-05-06 18:42:18,2024-06-05 18:42:18,,0,檀香刑,莫言作品,浙江文艺出版社,文学,当代作品（1949年~）,M,数学学院,23,硕士
65273,1096,36768,2023-04-10 20:07:06,2023-05-10 20:07:06,2023-04-25 20:07:06,1,电影符号学质疑:语言与电影:langage et cinema,(法) 让·米特里著,吉林出版集团有限责任公司,艺术,电影、电视艺术理论,M,外国语学院,22,硕士
34409,71,2233,2021-12-29 12:17:12,2022-01-28 12:17:12,,0,人生的智慧,(德) 叔本华著,中国纺织出版社有限公司,哲学、宗教,德国哲学,F,人文学院,18,本科
50294,928,29416,2021-11-18 16:10:43,2021-12-18 16:10:43,,0,人类灭绝,(日) 高野和明著,江苏凤凰文艺出版社,文学, 日本,F,外国语学院,20,硕士
20236,662,11891,2023-04-14 08:31:12,2023-05-14 08:31:12,,0,中华人民共和国民法典物权编解读,主编黄薇,中国法制出版社,政治、法律,婚姻法,F,法学院,22,本科
78366,1304,50746,2022-11-12 11:15:14,2022-12-12 11:15:14,2022-12-02 11:15:14,2,语音信号处理.第3版,"韩纪庆, 张磊, 郑铁然编著",清华大学出版社,工业技术,电声技术和语音信号处理,F,计算机科学与工程学院,19,博士
41161,497,6135,2023-12-19 13:46:46,2024-01-18 13:46:46,2024-01-08 13:46:46,2,乡土中国,费孝通著,上海人民出版社,社会科学总论,社会结构和社会关系,M,信息科学与工程学院,21,本科
5607,1285,33286,2021-04-19 09:26:23,2021-05-19 09:26:23,2021-05-09 09:26:23,2,寻常物的嬗变:一种关于艺术的哲学,(美) 阿瑟·丹托著,江苏人民出版社,艺术,艺术理论,F,艺术学院,19,博士
25204,815,14997,2022-05-20 17:53:02,2022-06-19 17:53:02,,0,复盘+:把经验转化为能力.第3版,邱昭良著,机械工业出版社,经济,企业计划与经营决策,M,能源与环境学院,19,硕士
69102,1256,39239,2024-10-08 16:42:25,2024-11-07 16:42:25,,0,再造文明的尝试:胡适传 (1891-1929),罗志田著,中华书局,历史、地理,人物传记：按学科分,M,人文学院,24,硕士
85798,899,48205,2021-12-23 16:31:58,2022-01-22 16:31:58,2022-01-12 16:31:58,2,中文版SolidWorks 2017全能一本通:双色版,"谭雪松, 王梦怡, 夏红编著",人民邮电出版社,工业技术,机械设计,M,能源与环境学院,20,硕士
88780,33,49901,2022-05-13 04:08:06,2022-06-12 04:08:06,,0,模拟电子电路,黄颖主编,电子工业出版社,工业技术,电子电路,M,信息科学与工程学院,18,本科
32353,1372,38062,2022-11-16 22:14:46,2022-12-16 22:14:46,,0,明朝那些事儿,当年明月著,浙江人民出版社,历史、地理,南宋（1127~1279年）,F,外国语学院,22,博士
69500,522,39495,2024-04-27 21:17:26,2024-05-27 21:17:26,,0,他改变了中国:江泽民传,(美) 罗伯特·劳伦斯·库恩著,上海译文出版社,历史、地理,社会政治人物,F,机械工程学院,21,本科
84785,1334,47524,2023-09-22 17:19:14,2023-10-22 17:19:14,2023-10-07 17:19:14,1,点阵材料的动力学,"(加) A. 斯里坎塔·帕尼, (美) 马哈茂德·I. 侯赛因编",西安交通大学出版社,工业技术,工程材料力学（材料强弱学）,M,机械工程学院,21,博士
34113,878,26516,2021-05-27 10:20:31,2021-06-26 10:20:31,,0,红豆生南国,王安忆著,人民文学出版社,文学,当代作品（1949年~）,F,人文学院,19,硕士
28277,1224,17207,2024-06-21 15:33:10,2024-07-21 15:33:10,,0,怀旧的未来,(美) 斯维特兰娜·博伊姆著,译林出版社,文化科学、教育、体育,世界,F,艺术学院,23,硕士
39652,361,29756,2020-12-10 18:29:46,2021-01-09 18:29:46,2020-12-25 18:29:46,1,罪与罚,(俄) 陀思妥耶夫斯基著,外文出版社,文学, 东欧、中欧,M,信息科学与工程学院,20,本科
42731,987,26033,2022-08-28 11:48:44,2022-09-27 11:48:44,,0,驻京办主任.3.修订版,王晓方著,作家出版社,文学,当代作品（1949年~）,M,计算机科学与工程学院,21,硕士
7902,1374,51540,2022-09-19 17:56:32,2022-10-19 17:56:32,,0,MATLAB机器学习:人工智能工程实践:a problem-solution approach,"(美) 迈克尔·帕拉斯泽克, 斯蒂芬妮·托马斯著",机械工业出版社,工业技术,自动推理、机器学习,F,外国语学院,22,博士
91357,1201,30773,2023-10-10 19:49:15,2023-11-09 19:49:15,,0,谋杀启事,(英) 阿加莎·克里斯蒂著,新星出版社,文学, 英国,M,法学院,23,硕士
28049,1343,29769,2024-10-31 13:02:29,2024-11-30 13:02:29,,0,卡拉马佐夫兄弟,(俄) 陀思妥耶夫斯基著,译林出版社,文学, 东欧、中欧,M,经济管理学院,21,博士
16260,213,28520,2021-03-03 19:05:36,2021-04-02 19:05:36,,0,白夜行.第3版,(日) 东野圭吾著,南海出版公司,文学, 日本,M,机械工程学院,19,本科
85744,45,48168,2022-01-02 09:17:58,2022-02-01 09:17:58,2022-01-22 09:17:58,2,机械设计基础.第3版,"主编朱东华, 李乃根, 王秀叶",机械工业出版社,工业技术,机械设计,M,土木工程学院,18,本科
60016,432,30617,2023-06-27 15:48:09,2023-07-27 15:48:09,,0,面纱,(英) 毛姆著,人民文学出版社,文学, 英国,F,人文学院,21,本科
82756,840,46079,2021-07-02 19:49:16,2021-08-01 19:49:16,,0,基础仪器分析,主编黄承志,科学出版社,数理科学和化学,仪器分析法（物理及物理化学分析法）,M,物理学院,19,硕士
28329,356,17242,2023-06-09 17:18:52,2023-07-09 17:18:52,,0,文化间的理论旅行:比较文学与跨文化研究论集,周宪著,译林出版社,文化科学、教育、体育,互助合作与文化交流,M,艺术学院,20,本科
93687,1296,52549,2023-03-21 11:32:49,2023-04-20 11:32:49,,0,学习型智能优化算法及其应用,"邢立宁, 陈英武, 向尚著",清华大学出版社,工业技术,理论、方法,F,计算机科学与工程学院,19,博士
1894,761,1100,2020-10-08 16:34:30,2020-11-07 16:34:30,2020-10-28 16:34:30,2,孟子译注.第2版,王刚译注,上海三联书店,哲学、宗教,儒家,F,信息科学与工程学院,18,硕士
2485,548,557,2023-03-12 18:22:57,2023-04-11 18:22:57,2023-03-27 18:22:57,1,知识与语境:当代西方知识论对怀疑主义难题的解答,曹剑波著,上海人民出版社,哲学、宗教,唯意志论、生命哲学,M,人文学院,21,本科
45384,365,27324,2024-05-21 19:11:51,2024-06-20 19:11:51,,0,此生寄如客:奢华酒店:= Luxurious hotel,吴琼编著,上海书店出版社,文学,当代作品（1949年~）,F,人文学院,20,本科
19475,1208,13116,2024-04-01 16:56:46,2024-05-01 16:56:46,2024-04-16 16:56:46,1,国际私法,"郭玉军, 向在胜著",中国人民大学出版社,政治、法律,国际私法,M,法学院,23,硕士
101426,262,57481,2020-01-09 13:59:21,2020-02-08 13:59:21,,0,城市设计,(美) 埃德蒙·N·培根著,中国建筑工业出版社,工业技术,城市规划,F,外国语学院,19,本科
94588,418,53154,2021-08-15 16:14:32,2021-09-14 16:14:32,,0,Python高级程序设计,"主编陈运军, 陈玲, 罗滔",哈尔滨工程大学出版社,工业技术,程序设计、软件工程,M,自动化学院,20,本科
57488,372,32359,2021-05-30 18:20:06,2021-06-29 18:20:06,2021-06-19 18:20:06,2,被遗忘的前哨:美军阿富汗战争亲历,(美) 杰克·塔珀著,长江文艺出版社,文学, 北美洲,M,信息科学与工程学院,20,本科
43264,1384,24891,2024-12-07 20:23:14,2025-01-06 20:23:14,,0,沧浪之水,阎真,人民文学出版社,文学,当代作品（1949年~）,M,信息科学与工程学院,22,博士
61216,957,33941,2021-10-12 14:21:27,2021-11-11 14:21:27,,0,美术史与观念史,"范景中, 曹意强主编",南京师范大学出版社,艺术,艺术史、艺术思想史,F,艺术学院,20,硕士
71164,966,40558,2021-07-25 16:29:29,2021-08-24 16:29:29,,0,山海经详注:插图本,栾保群详注,中华书局,历史、地理,专类地理,F,艺术学院,20,硕士
69593,1038,39562,2023-05-11 18:37:16,2023-06-10 18:37:16,,0,杜月笙全传,王辉著,民主与建设出版社,历史、地理,社会各界人物,M,信息科学与工程学院,22,硕士
57431,279,32323,2023-03-23 16:50:10,2023-04-22 16:50:10,2023-04-12 16:50:10,2,赫索格,(美) 索尔·贝娄著,上海译文出版社,文学, 北美洲,F,人文学院,19,本科
12027,520,6783,2023-10-27 18:57:18,2023-11-26 18:57:18,2023-11-11 18:57:18,1,你背负了谁的伤:在原生家庭的关系中疗愈代际创伤,(马来) 冯以量著,中国青年出版社,社会科学总论,社会生活与社会问题,F,电子科学与工程学院,21,本科
64945,236,13607,2023-10-04 18:11:49,2023-11-03 18:11:49,2023-10-24 18:11:49,2,经济学原理.微观经济学分册,(美) 曼昆著,北京大学出版社,经济,微观经济学,M,土木工程学院,19,本科
6463,1267,33574,2020-08-23 20:08:52,2020-09-22 20:08:52,,0,另类准则:直面20世纪艺术:confrontations with twentieth-century art,(美) 列奥·施坦伯格著,江苏美术出版社,艺术,艺术评论、欣赏,F,人文学院,18,博士
76093,1352,50025,2023-11-15 11:23:31,2023-12-15 11:23:31,2023-11-30 11:23:31,1,电子技术基础:模拟部分.第7版,华中科技大学电子技术课程组编,高等教育出版社,工业技术,电子电路,M,机械工程学院,22,博士
77231,180,43325,2021-10-13 15:12:47,2021-11-12 15:12:47,,0,概率:人生的指南,(英) 达瑞·P. 罗博顿著,上海人民出版社,数理科学和化学,概率论（几率论、或然率论）,M,数学学院,19,本科
99443,625,56066,2024-10-27 14:21:00,2024-11-26 14:21:00,2024-11-11 14:21:00,1,LaTeX论文写作教程,陈新宇 ... [等] 编著,清华大学出版社,工业技术,印刷工业,M,信息科学与工程学院,22,本科
73302,159,42619,2023-02-14 21:12:50,2023-03-16 21:12:50,,0,复分析,(美) Lars V. Ahlfors著,机械工业出版社,数理科学和化学,函数论,M,信息科学与工程学院,19,本科
80220,121,31601,2022-06-12 15:06:01,2022-07-12 15:06:01,,0,局外人,(法) 阿尔贝·加缪著,湖南文艺出版社,文学, 法国,F,计算机科学与工程学院,18,本科
72862,318,28831,2021-05-10 20:15:41,2021-06-09 20:15:41,2021-05-30 20:15:41,2,迷宫馆事件.第2版,(日) 绫辻行人著,新星出版社,文学, 日本,M,计算机科学与工程学院,20,本科
84708,218,47470,2021-02-27 11:17:47,2021-03-29 11:17:47,,0,材料力学趣话:从身边的事物到科学研究,蒋持平编著,高等教育出版社,工业技术,工程材料力学（材料强弱学）,M,机械工程学院,19,本科
64097,793,35877,2020-11-28 14:31:39,2020-12-28 14:31:39,2020-12-18 14:31:39,2,摄影之后,(美) 弗里德·里奇著,南京大学出版社,艺术,摄影艺术理论,F,艺术学院,18,硕士
22738,1285,13520,2020-09-18 17:14:38,2020-10-18 17:14:38,,0,经济美学,范正美著,中国城市出版社,经济,政治经济学,F,艺术学院,19,博士
66623,890,37637,2020-12-26 18:42:53,2021-01-25 18:42:53,,0,中国历史常识全知道,程如明编著,中央编译出版社,历史、地理,史料,M,机械工程学院,20,硕士
102180,1357,58015,2023-05-11 14:10:05,2023-06-10 14:10:05,,0,交通工程学基础,主编张丰焰,合肥工业大学出版社,交通运输,交通工程与交通管理,M,土木工程学院,22,博士
46394,1183,27193,2024-04-08 16:31:02,2024-05-08 16:31:02,2024-04-23 16:31:02,1,沉默的大多数.第2版,王小波著,北京十月文艺出版社,文学,当代作品（1949年~）,F,物理学院,23,硕士
70826,964,40401,2022-04-01 16:23:55,2022-05-01 16:23:55,,0,"礼乐.01,大学之道","主编彭林, 单周尧, 张颂仁",金城出版社,历史、地理,中国风俗习惯,F,艺术学院,20,硕士
33204,948,20653,2022-10-02 16:10:10,2022-11-01 16:10:10,,0,弗兰肯斯坦,原著 (英) 玛丽·雪莱,航空工业出版社,语言、文字,语文教学,F,人文学院,20,硕士
87995,509,42573,2024-05-20 17:01:54,2024-06-19 17:01:54,2024-06-04 17:01:54,1,傅里叶变换及其应用,(美) 罗纳德·N·布雷斯韦尔著,西安交通大学出版社,数理科学和化学,函数论,M,电子科学与工程学院,21,本科
35926,453,22687,2022-09-12 18:30:54,2022-10-12 18:30:54,2022-09-27 18:30:54,1,诗经二十讲,"章太炎, 朱自清等著",华夏出版社,文学,各体文学评论和研究,F,人文学院,21,本科
94818,607,49913,2024-02-21 21:11:14,2024-03-22 21:11:14,,0,电子电路原理,"(美) 艾伯特·马尔维诺, 戴维·贝茨著",机械工业出版社,工业技术,电子电路,M,自动化学院,22,本科
84928,902,47609,2022-11-15 15:42:24,2022-12-15 15:42:24,2022-12-05 15:42:24,2,超高延性水泥基复合材料 (ECC):面向可持续和韧性基础设施的可弯曲混凝土:bendable concrete for sustain...,(美) 李志辉著,科学出版社,工业技术,金属－非金属复合材料,M,土木工程学院,20,硕士
13282,645,12372,2024-06-14 20:33:38,2024-07-14 20:33:38,,0,社会矛盾纠纷调解动态管理机制研究,朱恪钧等著,西南财经大学出版社,政治、法律,诉讼法,M,人文学院,22,本科
74660,10,42425,2021-03-05 17:24:04,2021-04-04 17:24:04,,0,数学分析 (第二版·上册) 同步辅导及习题全解,主编孙光亮,中国水利水电出版社,数理科学和化学,数学分析,F,数学学院,18,本科
81772,730,45549,2024-09-27 19:03:27,2024-10-27 19:03:27,2024-10-12 19:03:27,1,电磁学讲义,张涛编著,高等教育出版社,数理科学和化学,电磁学,M,经济管理学院,23,本科
47972,307,28882,2024-05-07 10:58:48,2024-06-06 10:58:48,,0,"深夜特急:飞光啊!飞光.Ⅲ,欧洲篇",泽木耕太郎著,上海译文出版社,文学, 日本,M,计算机科学与工程学院,20,本科
2122,1181,1119,2023-12-18 18:03:01,2024-01-17 18:03:01,2024-01-07 18:03:01,2,論語譯注.第3版,楊伯峻譯注,中华书局,哲学、宗教,儒家,F,计算机科学与工程学院,23,硕士
81302,1277,9619,2023-06-14 09:05:51,2023-07-14 09:05:51,,0,论法的精神,(法) 孟德斯鸠著,商务印书馆,政治、法律,法的理论,M,机械工程学院,19,博士
1627,172,912,2021-12-24 13:40:29,2022-01-23 13:40:29,,0,"中国哲学原论,原教篇:宋明儒学思想之发展",唐君毅著,九州出版社,哲学、宗教,物质论,F,人文学院,19,本科
84474,269,47317,2021-04-13 15:32:12,2021-05-13 15:32:12,,0,人机工程学.第5版,丁玉兰编著,北京理工大学出版社,工业技术,人体工程学,F,艺术学院,19,本科
12256,906,45869,2020-12-12 21:50:54,2021-01-11 21:50:54,2021-01-01 21:50:54,2,高等有机化学基础,荣国斌编著,华东理工大学出版社,数理科学和化学,有机化学,M,土木工程学院,20,硕士
